==========================================
SLURM_JOB_ID = 691528
SLURM_NODELIST = gnode061
SLURM_JOB_GPUS = 0,1,2,3
==========================================

Training config is located in `experiment_config.yaml`

Output directory:   /ssd_scratch/cvit/aditya1/stylegan-v/experiments/rainbow_processed_128_stylegan-v_random3_max32_rainbow_augsenabled-7870d59/output
Training data:      data/rainbow_processed_128
Training duration:  25000 kimg
Number of GPUs:     2
Number of videos:   34525
Image resolution:   128
Conditional model:  False
Dataset x-flips:    True

Creating output directory...
Launching processes...
Loading training set...

Num videos:  69050
Image shape: [3, 128, 128]
Label shape: [0]

Constructing networks...
Resuming from "/ssd_scratch/cvit/aditya1/stylegan-v/experiments/rainbow_processed_128_stylegan-v_random3_max32_rainbow_augsenabled-7870d59/output/network-snapshot-000000.pkl"
Setting up augmentation...
Distributing across 2 GPUs...
Setting up training phases...
Setting up PyTorch plugin "bias_act_plugin"... Done.
Setting up PyTorch plugin "upfirdn2d_plugin"... Done.
Initializing logs...
Training for 25000 kimg...

tick 2443  kimg 12312.8  time 1d 11h 48m   sec/tick 50.6    sec/kimg 10.04   maintenance 0.0    cpumem 4.31   gpumem 6.16   augment 3.205
tick 2444  kimg 12317.9  time 1d 11h 49m   sec/tick 50.4    sec/kimg 9.99    maintenance 0.0    cpumem 4.31   gpumem 6.16   augment 3.208
tick 2445  kimg 12322.9  time 1d 11h 49m   sec/tick 50.4    sec/kimg 10.00   maintenance 0.0    cpumem 4.31   gpumem 6.16   augment 3.211
tick 2446  kimg 12327.9  time 1d 11h 50m   sec/tick 50.2    sec/kimg 9.96    maintenance 0.0    cpumem 4.31   gpumem 6.16   augment 3.215
tick 2447  kimg 12333.0  time 1d 11h 51m   sec/tick 51.1    sec/kimg 10.13   maintenance 0.0    cpumem 4.31   gpumem 6.15   augment 3.218
tick 2448  kimg 12338.0  time 1d 11h 52m   sec/tick 51.0    sec/kimg 10.12   maintenance 0.0    cpumem 4.31   gpumem 6.15   augment 3.222
tick 2449  kimg 12343.1  time 1d 11h 53m   sec/tick 50.9    sec/kimg 10.10   maintenance 0.0    cpumem 4.31   gpumem 6.15   augment 3.225
tick 2450  kimg 12348.1  time 1d 11h 54m   sec/tick 51.3    sec/kimg 10.18   maintenance 0.0    cpumem 4.31   gpumem 6.16   augment 3.228
tick 2451  kimg 12353.1  time 1d 11h 55m   sec/tick 50.1    sec/kimg 9.94    maintenance 4.4    cpumem 4.32   gpumem 6.86   augment 3.232
tick 2452  kimg 12358.2  time 1d 11h 55m   sec/tick 50.7    sec/kimg 10.05   maintenance 0.1    cpumem 4.32   gpumem 6.16   augment 3.235
tick 2453  kimg 12363.2  time 1d 11h 56m   sec/tick 50.6    sec/kimg 10.03   maintenance 0.0    cpumem 4.32   gpumem 6.16   augment 3.238
tick 2454  kimg 12368.3  time 1d 11h 57m   sec/tick 50.7    sec/kimg 10.05   maintenance 0.0    cpumem 4.32   gpumem 6.15   augment 3.242
tick 2455  kimg 12373.3  time 1d 11h 58m   sec/tick 51.0    sec/kimg 10.11   maintenance 0.0    cpumem 4.32   gpumem 6.16   augment 3.245
tick 2456  kimg 12378.3  time 1d 11h 59m   sec/tick 50.9    sec/kimg 10.10   maintenance 0.1    cpumem 4.32   gpumem 6.16   augment 3.248
tick 2457  kimg 12383.4  time 1d 12h 00m   sec/tick 51.1    sec/kimg 10.14   maintenance 0.0    cpumem 4.32   gpumem 6.15   augment 3.252
tick 2458  kimg 12388.4  time 1d 12h 01m   sec/tick 51.0    sec/kimg 10.11   maintenance 0.0    cpumem 4.32   gpumem 6.17   augment 3.255
tick 2459  kimg 12393.5  time 1d 12h 01m   sec/tick 51.1    sec/kimg 10.13   maintenance 0.0    cpumem 4.32   gpumem 6.15   augment 3.259
tick 2460  kimg 12398.5  time 1d 12h 02m   sec/tick 51.0    sec/kimg 10.13   maintenance 0.0    cpumem 4.32   gpumem 6.16   augment 3.262
tick 2461  kimg 12403.5  time 1d 12h 03m   sec/tick 51.4    sec/kimg 10.19   maintenance 0.0    cpumem 4.32   gpumem 6.16   augment 3.265
tick 2462  kimg 12408.6  time 1d 12h 04m   sec/tick 51.1    sec/kimg 10.13   maintenance 0.0    cpumem 4.32   gpumem 6.16   augment 3.269
tick 2463  kimg 12413.6  time 1d 12h 05m   sec/tick 51.1    sec/kimg 10.15   maintenance 0.0    cpumem 4.32   gpumem 6.16   augment 3.272
tick 2464  kimg 12418.7  time 1d 12h 06m   sec/tick 51.1    sec/kimg 10.15   maintenance 0.0    cpumem 4.32   gpumem 6.17   augment 3.275
tick 2465  kimg 12423.7  time 1d 12h 07m   sec/tick 51.4    sec/kimg 10.20   maintenance 0.0    cpumem 4.32   gpumem 6.16   augment 3.279
tick 2466  kimg 12428.7  time 1d 12h 07m   sec/tick 51.7    sec/kimg 10.25   maintenance 0.0    cpumem 4.32   gpumem 6.15   augment 3.282
tick 2467  kimg 12433.8  time 1d 12h 08m   sec/tick 50.9    sec/kimg 10.09   maintenance 0.0    cpumem 4.32   gpumem 6.16   augment 3.285
tick 2468  kimg 12438.8  time 1d 12h 09m   sec/tick 50.7    sec/kimg 10.06   maintenance 0.0    cpumem 4.32   gpumem 6.16   augment 3.289
tick 2469  kimg 12443.9  time 1d 12h 10m   sec/tick 50.5    sec/kimg 10.01   maintenance 0.0    cpumem 4.32   gpumem 6.16   augment 3.292
tick 2470  kimg 12448.9  time 1d 12h 11m   sec/tick 50.6    sec/kimg 10.04   maintenance 0.0    cpumem 4.32   gpumem 6.15   augment 3.296
tick 2471  kimg 12453.9  time 1d 12h 12m   sec/tick 51.1    sec/kimg 10.13   maintenance 0.0    cpumem 4.32   gpumem 6.15   augment 3.299
tick 2472  kimg 12459.0  time 1d 12h 12m   sec/tick 50.2    sec/kimg 9.96    maintenance 0.1    cpumem 4.32   gpumem 6.16   augment 3.302
tick 2473  kimg 12464.0  time 1d 12h 13m   sec/tick 50.6    sec/kimg 10.04   maintenance 0.0    cpumem 4.32   gpumem 6.15   augment 3.306
tick 2474  kimg 12469.1  time 1d 12h 14m   sec/tick 51.1    sec/kimg 10.15   maintenance 0.0    cpumem 4.32   gpumem 6.16   augment 3.309
tick 2475  kimg 12474.1  time 1d 12h 15m   sec/tick 51.3    sec/kimg 10.18   maintenance 0.0    cpumem 4.32   gpumem 6.15   augment 3.312
tick 2476  kimg 12479.1  time 1d 12h 16m   sec/tick 51.2    sec/kimg 10.17   maintenance 0.0    cpumem 4.32   gpumem 6.16   augment 3.316
tick 2477  kimg 12484.2  time 1d 12h 17m   sec/tick 51.4    sec/kimg 10.20   maintenance 0.0    cpumem 4.32   gpumem 6.17   augment 3.319
tick 2478  kimg 12489.2  time 1d 12h 18m   sec/tick 51.2    sec/kimg 10.16   maintenance 0.0    cpumem 4.32   gpumem 6.15   augment 3.322
tick 2479  kimg 12494.3  time 1d 12h 18m   sec/tick 51.3    sec/kimg 10.17   maintenance 0.0    cpumem 4.32   gpumem 6.15   augment 3.326
tick 2480  kimg 12499.3  time 1d 12h 19m   sec/tick 51.2    sec/kimg 10.17   maintenance 0.0    cpumem 4.32   gpumem 6.16   augment 3.329
tick 2481  kimg 12504.3  time 1d 12h 20m   sec/tick 50.7    sec/kimg 10.06   maintenance 0.0    cpumem 4.32   gpumem 6.15   augment 3.332
tick 2482  kimg 12509.4  time 1d 12h 21m   sec/tick 50.4    sec/kimg 10.01   maintenance 0.0    cpumem 4.32   gpumem 6.15   augment 3.336
tick 2483  kimg 12514.4  time 1d 12h 22m   sec/tick 51.1    sec/kimg 10.14   maintenance 0.0    cpumem 4.32   gpumem 6.16   augment 3.339
tick 2484  kimg 12519.5  time 1d 12h 23m   sec/tick 51.0    sec/kimg 10.11   maintenance 0.0    cpumem 4.32   gpumem 6.15   augment 3.343
tick 2485  kimg 12524.5  time 1d 12h 24m   sec/tick 50.9    sec/kimg 10.10   maintenance 0.0    cpumem 4.32   gpumem 6.16   augment 3.346
tick 2486  kimg 12529.5  time 1d 12h 24m   sec/tick 51.4    sec/kimg 10.19   maintenance 0.0    cpumem 4.32   gpumem 6.15   augment 3.349
tick 2487  kimg 12534.6  time 1d 12h 25m   sec/tick 51.6    sec/kimg 10.24   maintenance 0.0    cpumem 4.32   gpumem 6.18   augment 3.353
tick 2488  kimg 12539.6  time 1d 12h 26m   sec/tick 51.0    sec/kimg 10.11   maintenance 0.1    cpumem 4.32   gpumem 6.16   augment 3.356
tick 2489  kimg 12544.7  time 1d 12h 27m   sec/tick 51.3    sec/kimg 10.17   maintenance 0.0    cpumem 4.32   gpumem 6.18   augment 3.359
tick 2490  kimg 12549.7  time 1d 12h 28m   sec/tick 50.9    sec/kimg 10.10   maintenance 0.0    cpumem 4.32   gpumem 6.16   augment 3.363
tick 2491  kimg 12554.7  time 1d 12h 29m   sec/tick 51.4    sec/kimg 10.19   maintenance 0.0    cpumem 4.32   gpumem 6.16   augment 3.366
tick 2492  kimg 12559.8  time 1d 12h 30m   sec/tick 51.3    sec/kimg 10.18   maintenance 0.0    cpumem 4.32   gpumem 6.15   augment 3.369
tick 2493  kimg 12564.8  time 1d 12h 30m   sec/tick 51.4    sec/kimg 10.20   maintenance 0.0    cpumem 4.32   gpumem 6.16   augment 3.373
tick 2494  kimg 12569.9  time 1d 12h 31m   sec/tick 50.7    sec/kimg 10.06   maintenance 0.0    cpumem 4.32   gpumem 6.17   augment 3.376
tick 2495  kimg 12574.9  time 1d 12h 32m   sec/tick 50.7    sec/kimg 10.05   maintenance 0.0    cpumem 4.32   gpumem 6.17   augment 3.380
tick 2496  kimg 12579.9  time 1d 12h 33m   sec/tick 50.5    sec/kimg 10.02   maintenance 0.0    cpumem 4.32   gpumem 6.17   augment 3.383
tick 2497  kimg 12585.0  time 1d 12h 34m   sec/tick 50.4    sec/kimg 10.00   maintenance 0.0    cpumem 4.32   gpumem 6.15   augment 3.386
tick 2498  kimg 12590.0  time 1d 12h 35m   sec/tick 50.6    sec/kimg 10.04   maintenance 0.0    cpumem 4.32   gpumem 6.15   augment 3.390
tick 2499  kimg 12595.1  time 1d 12h 35m   sec/tick 50.5    sec/kimg 10.02   maintenance 0.0    cpumem 4.32   gpumem 6.16   augment 3.393
tick 2500  kimg 12600.1  time 1d 12h 36m   sec/tick 50.7    sec/kimg 10.06   maintenance 0.0    cpumem 4.32   gpumem 6.16   augment 3.396
tick 2501  kimg 12605.1  time 1d 12h 37m   sec/tick 50.3    sec/kimg 9.98    maintenance 4.7    cpumem 4.32   gpumem 6.86   augment 3.400
tick 2502  kimg 12610.2  time 1d 12h 38m   sec/tick 50.7    sec/kimg 10.06   maintenance 0.1    cpumem 4.32   gpumem 6.16   augment 3.403
tick 2503  kimg 12615.2  time 1d 12h 39m   sec/tick 51.1    sec/kimg 10.14   maintenance 0.0    cpumem 4.32   gpumem 6.17   augment 3.406
tick 2504  kimg 12620.3  time 1d 12h 40m   sec/tick 51.2    sec/kimg 10.15   maintenance 0.1    cpumem 4.32   gpumem 6.16   augment 3.410
tick 2505  kimg 12625.3  time 1d 12h 41m   sec/tick 51.3    sec/kimg 10.17   maintenance 0.0    cpumem 4.32   gpumem 6.15   augment 3.413
tick 2506  kimg 12630.3  time 1d 12h 41m   sec/tick 51.0    sec/kimg 10.11   maintenance 0.0    cpumem 4.32   gpumem 6.16   augment 3.417
tick 2507  kimg 12635.4  time 1d 12h 42m   sec/tick 51.0    sec/kimg 10.12   maintenance 0.0    cpumem 4.32   gpumem 6.16   augment 3.420
tick 2508  kimg 12640.4  time 1d 12h 43m   sec/tick 50.8    sec/kimg 10.07   maintenance 0.0    cpumem 4.32   gpumem 6.16   augment 3.423
tick 2509  kimg 12645.5  time 1d 12h 44m   sec/tick 51.1    sec/kimg 10.13   maintenance 0.0    cpumem 4.32   gpumem 6.16   augment 3.427
tick 2510  kimg 12650.5  time 1d 12h 45m   sec/tick 51.0    sec/kimg 10.13   maintenance 0.0    cpumem 4.32   gpumem 6.16   augment 3.430
tick 2511  kimg 12655.5  time 1d 12h 46m   sec/tick 51.3    sec/kimg 10.19   maintenance 0.0    cpumem 4.32   gpumem 6.15   augment 3.433
tick 2512  kimg 12660.6  time 1d 12h 47m   sec/tick 50.9    sec/kimg 10.11   maintenance 0.0    cpumem 4.32   gpumem 6.16   augment 3.437
tick 2513  kimg 12665.6  time 1d 12h 47m   sec/tick 50.7    sec/kimg 10.06   maintenance 0.1    cpumem 4.32   gpumem 6.16   augment 3.440
tick 2514  kimg 12670.7  time 1d 12h 48m   sec/tick 50.8    sec/kimg 10.08   maintenance 0.1    cpumem 4.32   gpumem 6.15   augment 3.443
tick 2515  kimg 12675.7  time 1d 12h 49m   sec/tick 50.5    sec/kimg 10.02   maintenance 0.0    cpumem 4.32   gpumem 6.16   augment 3.447
tick 2516  kimg 12680.7  time 1d 12h 50m   sec/tick 50.6    sec/kimg 10.03   maintenance 0.1    cpumem 4.32   gpumem 6.15   augment 3.450
tick 2517  kimg 12685.8  time 1d 12h 51m   sec/tick 50.3    sec/kimg 9.99    maintenance 0.1    cpumem 4.32   gpumem 6.15   augment 3.453
tick 2518  kimg 12690.8  time 1d 12h 52m   sec/tick 50.5    sec/kimg 10.02   maintenance 0.1    cpumem 4.32   gpumem 6.15   augment 3.457
tick 2519  kimg 12695.9  time 1d 12h 52m   sec/tick 50.5    sec/kimg 10.01   maintenance 0.0    cpumem 4.32   gpumem 6.15   augment 3.460
tick 2520  kimg 12700.9  time 1d 12h 53m   sec/tick 50.2    sec/kimg 9.96    maintenance 0.1    cpumem 4.32   gpumem 6.15   augment 3.464
tick 2521  kimg 12705.9  time 1d 12h 54m   sec/tick 50.4    sec/kimg 9.99    maintenance 0.1    cpumem 4.32   gpumem 6.15   augment 3.467
tick 2522  kimg 12711.0  time 1d 12h 55m   sec/tick 50.3    sec/kimg 9.98    maintenance 0.1    cpumem 4.32   gpumem 6.16   augment 3.470
tick 2523  kimg 12716.0  time 1d 12h 56m   sec/tick 50.5    sec/kimg 10.02   maintenance 0.0    cpumem 4.32   gpumem 6.16   augment 3.474
tick 2524  kimg 12721.1  time 1d 12h 57m   sec/tick 51.3    sec/kimg 10.18   maintenance 0.1    cpumem 4.32   gpumem 6.15   augment 3.477
tick 2525  kimg 12726.1  time 1d 12h 58m   sec/tick 51.0    sec/kimg 10.12   maintenance 0.0    cpumem 4.32   gpumem 6.16   augment 3.480
tick 2526  kimg 12731.1  time 1d 12h 58m   sec/tick 50.6    sec/kimg 10.04   maintenance 0.0    cpumem 4.32   gpumem 6.16   augment 3.484
tick 2527  kimg 12736.2  time 1d 12h 59m   sec/tick 50.6    sec/kimg 10.03   maintenance 0.0    cpumem 4.32   gpumem 6.16   augment 3.487
tick 2528  kimg 12741.2  time 1d 13h 00m   sec/tick 51.1    sec/kimg 10.13   maintenance 0.0    cpumem 4.32   gpumem 6.17   augment 3.490
tick 2529  kimg 12746.3  time 1d 13h 01m   sec/tick 51.0    sec/kimg 10.11   maintenance 0.0    cpumem 4.32   gpumem 6.16   augment 3.494
tick 2530  kimg 12751.3  time 1d 13h 02m   sec/tick 51.1    sec/kimg 10.15   maintenance 0.0    cpumem 4.32   gpumem 6.16   augment 3.497
tick 2531  kimg 12756.3  time 1d 13h 03m   sec/tick 50.8    sec/kimg 10.08   maintenance 0.0    cpumem 4.32   gpumem 6.17   augment 3.501
tick 2532  kimg 12761.4  time 1d 13h 03m   sec/tick 51.1    sec/kimg 10.15   maintenance 0.0    cpumem 4.32   gpumem 6.17   augment 3.504
tick 2533  kimg 12766.4  time 1d 13h 04m   sec/tick 51.1    sec/kimg 10.14   maintenance 0.0    cpumem 4.32   gpumem 6.15   augment 3.507
tick 2534  kimg 12771.5  time 1d 13h 05m   sec/tick 51.5    sec/kimg 10.23   maintenance 0.0    cpumem 4.32   gpumem 6.16   augment 3.511
tick 2535  kimg 12776.5  time 1d 13h 06m   sec/tick 51.0    sec/kimg 10.13   maintenance 0.0    cpumem 4.32   gpumem 6.17   augment 3.514
tick 2536  kimg 12781.5  time 1d 13h 07m   sec/tick 51.0    sec/kimg 10.12   maintenance 0.1    cpumem 4.32   gpumem 6.16   augment 3.517
tick 2537  kimg 12786.6  time 1d 13h 08m   sec/tick 51.1    sec/kimg 10.14   maintenance 0.0    cpumem 4.32   gpumem 6.17   augment 3.521
tick 2538  kimg 12791.6  time 1d 13h 09m   sec/tick 50.8    sec/kimg 10.08   maintenance 0.0    cpumem 4.32   gpumem 6.15   augment 3.524
tick 2539  kimg 12796.7  time 1d 13h 09m   sec/tick 50.9    sec/kimg 10.10   maintenance 0.0    cpumem 4.32   gpumem 6.16   augment 3.527
tick 2540  kimg 12801.7  time 1d 13h 10m   sec/tick 50.6    sec/kimg 10.05   maintenance 0.0    cpumem 4.32   gpumem 6.16   augment 3.531
tick 2541  kimg 12806.7  time 1d 13h 11m   sec/tick 51.0    sec/kimg 10.11   maintenance 0.0    cpumem 4.32   gpumem 6.16   augment 3.534
tick 2542  kimg 12811.8  time 1d 13h 12m   sec/tick 50.9    sec/kimg 10.09   maintenance 0.0    cpumem 4.32   gpumem 6.16   augment 3.538
tick 2543  kimg 12816.8  time 1d 13h 13m   sec/tick 51.1    sec/kimg 10.15   maintenance 0.0    cpumem 4.32   gpumem 6.16   augment 3.541
tick 2544  kimg 12821.9  time 1d 13h 14m   sec/tick 51.0    sec/kimg 10.13   maintenance 0.0    cpumem 4.32   gpumem 6.15   augment 3.544
tick 2545  kimg 12826.9  time 1d 13h 15m   sec/tick 51.0    sec/kimg 10.12   maintenance 0.0    cpumem 4.32   gpumem 6.15   augment 3.548
tick 2546  kimg 12831.9  time 1d 13h 15m   sec/tick 51.5    sec/kimg 10.21   maintenance 0.0    cpumem 4.32   gpumem 6.16   augment 3.551
tick 2547  kimg 12837.0  time 1d 13h 16m   sec/tick 51.4    sec/kimg 10.20   maintenance 0.0    cpumem 4.32   gpumem 6.15   augment 3.554
tick 2548  kimg 12842.0  time 1d 13h 17m   sec/tick 51.2    sec/kimg 10.15   maintenance 0.0    cpumem 4.32   gpumem 6.17   augment 3.558
tick 2549  kimg 12847.1  time 1d 13h 18m   sec/tick 50.9    sec/kimg 10.10   maintenance 0.0    cpumem 4.33   gpumem 6.15   augment 3.561
tick 2550  kimg 12852.1  time 1d 13h 19m   sec/tick 51.2    sec/kimg 10.16   maintenance 0.0    cpumem 4.33   gpumem 6.16   augment 3.564
tick 2551  kimg 12857.1  time 1d 13h 20m   sec/tick 50.2    sec/kimg 9.96    maintenance 4.7    cpumem 4.33   gpumem 6.85   augment 3.568
tick 2552  kimg 12862.2  time 1d 13h 21m   sec/tick 50.3    sec/kimg 9.99    maintenance 0.1    cpumem 4.33   gpumem 6.16   augment 3.571
tick 2553  kimg 12867.2  time 1d 13h 21m   sec/tick 50.7    sec/kimg 10.05   maintenance 0.0    cpumem 4.33   gpumem 6.16   augment 3.574
tick 2554  kimg 12872.3  time 1d 13h 22m   sec/tick 51.1    sec/kimg 10.14   maintenance 0.0    cpumem 4.33   gpumem 6.15   augment 3.578
tick 2555  kimg 12877.3  time 1d 13h 23m   sec/tick 50.7    sec/kimg 10.07   maintenance 0.0    cpumem 4.33   gpumem 6.15   augment 3.581
tick 2556  kimg 12882.3  time 1d 13h 24m   sec/tick 50.1    sec/kimg 9.93    maintenance 0.0    cpumem 4.33   gpumem 6.17   augment 3.585
tick 2557  kimg 12887.4  time 1d 13h 25m   sec/tick 50.2    sec/kimg 9.96    maintenance 0.0    cpumem 4.33   gpumem 6.16   augment 3.588
tick 2558  kimg 12892.4  time 1d 13h 26m   sec/tick 50.2    sec/kimg 9.96    maintenance 0.0    cpumem 4.33   gpumem 6.15   augment 3.591
tick 2559  kimg 12897.5  time 1d 13h 26m   sec/tick 50.7    sec/kimg 10.05   maintenance 0.0    cpumem 4.33   gpumem 6.15   augment 3.595
tick 2560  kimg 12902.5  time 1d 13h 27m   sec/tick 51.2    sec/kimg 10.15   maintenance 0.0    cpumem 4.33   gpumem 6.16   augment 3.598
tick 2561  kimg 12907.5  time 1d 13h 28m   sec/tick 50.6    sec/kimg 10.05   maintenance 0.0    cpumem 4.33   gpumem 6.15   augment 3.601
tick 2562  kimg 12912.6  time 1d 13h 29m   sec/tick 51.1    sec/kimg 10.14   maintenance 0.0    cpumem 4.33   gpumem 6.17   augment 3.605
tick 2563  kimg 12917.6  time 1d 13h 30m   sec/tick 51.0    sec/kimg 10.12   maintenance 0.0    cpumem 4.33   gpumem 6.15   augment 3.608
tick 2564  kimg 12922.7  time 1d 13h 31m   sec/tick 51.3    sec/kimg 10.19   maintenance 0.0    cpumem 4.33   gpumem 6.15   augment 3.611
tick 2565  kimg 12927.7  time 1d 13h 32m   sec/tick 51.4    sec/kimg 10.20   maintenance 0.0    cpumem 4.33   gpumem 6.16   augment 3.615
tick 2566  kimg 12932.7  time 1d 13h 32m   sec/tick 51.6    sec/kimg 10.23   maintenance 0.0    cpumem 4.33   gpumem 6.18   augment 3.618
tick 2567  kimg 12937.8  time 1d 13h 33m   sec/tick 51.8    sec/kimg 10.27   maintenance 0.0    cpumem 4.33   gpumem 6.17   augment 3.622
tick 2568  kimg 12942.8  time 1d 13h 34m   sec/tick 51.8    sec/kimg 10.27   maintenance 0.1    cpumem 4.33   gpumem 6.17   augment 3.625
tick 2569  kimg 12947.9  time 1d 13h 35m   sec/tick 52.1    sec/kimg 10.33   maintenance 0.0    cpumem 4.33   gpumem 6.17   augment 3.628
tick 2570  kimg 12952.9  time 1d 13h 36m   sec/tick 51.7    sec/kimg 10.27   maintenance 0.0    cpumem 4.33   gpumem 6.16   augment 3.632
tick 2571  kimg 12957.9  time 1d 13h 37m   sec/tick 52.0    sec/kimg 10.32   maintenance 0.0    cpumem 4.33   gpumem 6.15   augment 3.635
tick 2572  kimg 12963.0  time 1d 13h 38m   sec/tick 51.9    sec/kimg 10.30   maintenance 0.0    cpumem 4.33   gpumem 6.17   augment 3.638
tick 2573  kimg 12968.0  time 1d 13h 38m   sec/tick 52.1    sec/kimg 10.34   maintenance 0.0    cpumem 4.33   gpumem 6.15   augment 3.642
tick 2574  kimg 12973.1  time 1d 13h 39m   sec/tick 52.0    sec/kimg 10.32   maintenance 0.0    cpumem 4.33   gpumem 6.15   augment 3.645
tick 2575  kimg 12978.1  time 1d 13h 40m   sec/tick 52.3    sec/kimg 10.38   maintenance 0.0    cpumem 4.33   gpumem 6.16   augment 3.648
tick 2576  kimg 12983.1  time 1d 13h 41m   sec/tick 52.5    sec/kimg 10.42   maintenance 0.0    cpumem 4.33   gpumem 6.16   augment 3.652
tick 2577  kimg 12988.2  time 1d 13h 42m   sec/tick 52.2    sec/kimg 10.35   maintenance 0.0    cpumem 4.33   gpumem 6.16   augment 3.655
tick 2578  kimg 12993.2  time 1d 13h 43m   sec/tick 52.4    sec/kimg 10.39   maintenance 0.0    cpumem 4.33   gpumem 6.16   augment 3.659
tick 2579  kimg 12998.3  time 1d 13h 44m   sec/tick 52.1    sec/kimg 10.35   maintenance 0.0    cpumem 4.33   gpumem 6.15   augment 3.662
tick 2580  kimg 13003.3  time 1d 13h 45m   sec/tick 52.3    sec/kimg 10.38   maintenance 0.0    cpumem 4.33   gpumem 6.14   augment 3.665
tick 2581  kimg 13008.3  time 1d 13h 45m   sec/tick 52.2    sec/kimg 10.35   maintenance 0.0    cpumem 4.33   gpumem 6.16   augment 3.669
tick 2582  kimg 13013.4  time 1d 13h 46m   sec/tick 52.4    sec/kimg 10.40   maintenance 0.0    cpumem 4.33   gpumem 6.16   augment 3.672
tick 2583  kimg 13018.4  time 1d 13h 47m   sec/tick 52.4    sec/kimg 10.40   maintenance 0.0    cpumem 4.33   gpumem 6.17   augment 3.675
tick 2584  kimg 13023.5  time 1d 13h 48m   sec/tick 52.3    sec/kimg 10.37   maintenance 0.1    cpumem 4.33   gpumem 6.15   augment 3.679
tick 2585  kimg 13028.5  time 1d 13h 49m   sec/tick 52.4    sec/kimg 10.40   maintenance 0.0    cpumem 4.33   gpumem 6.16   augment 3.682
tick 2586  kimg 13033.5  time 1d 13h 50m   sec/tick 52.3    sec/kimg 10.39   maintenance 0.0    cpumem 4.33   gpumem 6.16   augment 3.685
tick 2587  kimg 13038.6  time 1d 13h 51m   sec/tick 52.6    sec/kimg 10.44   maintenance 0.0    cpumem 4.33   gpumem 6.15   augment 3.689
tick 2588  kimg 13043.6  time 1d 13h 52m   sec/tick 52.3    sec/kimg 10.37   maintenance 0.0    cpumem 4.33   gpumem 6.17   augment 3.692
tick 2589  kimg 13048.7  time 1d 13h 52m   sec/tick 52.4    sec/kimg 10.40   maintenance 0.0    cpumem 4.33   gpumem 6.16   augment 3.695
tick 2590  kimg 13053.7  time 1d 13h 53m   sec/tick 52.5    sec/kimg 10.41   maintenance 0.0    cpumem 4.33   gpumem 6.16   augment 3.699
tick 2591  kimg 13058.7  time 1d 13h 54m   sec/tick 52.4    sec/kimg 10.40   maintenance 0.0    cpumem 4.33   gpumem 6.16   augment 3.702
tick 2592  kimg 13063.8  time 1d 13h 55m   sec/tick 52.4    sec/kimg 10.40   maintenance 0.1    cpumem 4.33   gpumem 6.17   augment 3.706
tick 2593  kimg 13068.8  time 1d 13h 56m   sec/tick 52.3    sec/kimg 10.37   maintenance 0.1    cpumem 4.33   gpumem 6.15   augment 3.709
tick 2594  kimg 13073.9  time 1d 13h 57m   sec/tick 52.5    sec/kimg 10.41   maintenance 0.1    cpumem 4.33   gpumem 6.16   augment 3.712
tick 2595  kimg 13078.9  time 1d 13h 58m   sec/tick 52.5    sec/kimg 10.42   maintenance 0.0    cpumem 4.33   gpumem 6.15   augment 3.716
tick 2596  kimg 13083.9  time 1d 13h 59m   sec/tick 52.5    sec/kimg 10.42   maintenance 0.0    cpumem 4.33   gpumem 6.16   augment 3.719
tick 2597  kimg 13089.0  time 1d 13h 59m   sec/tick 52.3    sec/kimg 10.38   maintenance 0.0    cpumem 4.33   gpumem 6.15   augment 3.722
tick 2598  kimg 13094.0  time 1d 14h 00m   sec/tick 52.4    sec/kimg 10.40   maintenance 0.1    cpumem 4.33   gpumem 6.15   augment 3.726
tick 2599  kimg 13099.1  time 1d 14h 01m   sec/tick 52.4    sec/kimg 10.39   maintenance 0.0    cpumem 4.33   gpumem 6.16   augment 3.729
tick 2600  kimg 13104.1  time 1d 14h 02m   sec/tick 52.2    sec/kimg 10.36   maintenance 0.1    cpumem 4.33   gpumem 6.18   augment 3.732
tick 2601  kimg 13109.1  time 1d 14h 03m   sec/tick 51.7    sec/kimg 10.26   maintenance 4.8    cpumem 4.33   gpumem 6.85   augment 3.736
tick 2602  kimg 13114.2  time 1d 14h 04m   sec/tick 52.3    sec/kimg 10.38   maintenance 0.1    cpumem 4.33   gpumem 6.16   augment 3.739
tick 2603  kimg 13119.2  time 1d 14h 05m   sec/tick 52.5    sec/kimg 10.41   maintenance 0.0    cpumem 4.33   gpumem 6.15   augment 3.743
tick 2604  kimg 13124.3  time 1d 14h 06m   sec/tick 52.3    sec/kimg 10.37   maintenance 0.1    cpumem 4.33   gpumem 6.15   augment 3.746
tick 2605  kimg 13129.3  time 1d 14h 06m   sec/tick 52.4    sec/kimg 10.40   maintenance 0.1    cpumem 4.33   gpumem 6.16   augment 3.749
tick 2606  kimg 13134.3  time 1d 14h 07m   sec/tick 52.3    sec/kimg 10.37   maintenance 0.1    cpumem 4.33   gpumem 6.17   augment 3.753
tick 2607  kimg 13139.4  time 1d 14h 08m   sec/tick 52.4    sec/kimg 10.40   maintenance 0.0    cpumem 4.33   gpumem 6.15   augment 3.756
tick 2608  kimg 13144.4  time 1d 14h 09m   sec/tick 52.6    sec/kimg 10.44   maintenance 0.1    cpumem 4.33   gpumem 6.16   augment 3.759
